Product Name,Price,URL,ASIN,Aspect ratio,Batteries Required,Battery cell composition,Battery life,Best Sellers Rank,Brand,CPU manufacturer,CPU model,CPU speed,Colour,Compatible devices,Computer Memory Type,Connectivity technology,Connector Type,Country/Region of origin,Customer Reviews,Date First Available,Digital storage capacity,Display Technology,Display Type,Display resolution maximum,Flash Memory Installed Size,Form Factor,Form factor,Graphics Card Description,Graphics Coprocessor,Graphics RAM Type,Graphics card description,Graphics coprocessor,Graphics processor manufacturer,Hard Disk Description,Hard Drive Size,Hard disk description,Hard disk size,Hardware Platform,Human interface input,Item Model Number,Item Weight,Item weight,Manufacturer,Manufacturer reference,Memory Storage Capacity,Memory storage capacity,Model,Model Name,Model name,Model year,Mounting Hardware,Number of Ports,Operating System,Operating system,Package Dimensions,Part Number,Power Source,Processor Brand,Processor Count,Processor Speed,Processor Type,Processor count,Processor model number,Product dimensions,RAM Size,RAM memory installed size,Ram Memory Installed Size,Ram Memory Technology,Resolution,Scanner Resolution,Screen Resolution,Screen size,Screen surface description,Shell type,Software included,Special Features,Special feature,Specific uses for product,Standing screen display size,Supports Bluetooth Technology,Total USB ports,Wattage,Wireless Type
Lenovo ThinkBook G8 14" WUXGA IPS Core 7 240H 32GB 512GB SSD WiFi 6E W11P Laptop,"$1,398.00",https://www.amazon.com.au/Lenovo-ThinkBook-WUXGA-512GB-Laptop/dp/B0F2SBVV7P/ref=sr_1_167,,,,,,,Lenovo,,Core i7,2.5 GHz,Silver,,,,,,,,,,,,,,,,,,Integrated,,,,,,512 GB,,,,,,,,,,,,ThinkBook 14 G8,,,,,Windows 11 Pro,,,,,,,,,,,,32 GB,,,,,,14 Inches,,,,,,,,,,,
"Dell Latitude 13.3"" Touch Screen 5310 with i5-10310U, 8GB RAM, 256GB SSD, Windows 11 Pro (Renewed)",$305.00,https://www.amazon.com.au/Precision-i5-10310U-Windows-Professional-Renewed/dp/B091JBXWFN/ref=sr_1_168,,,,,,,DELL,,Core i5,,Silver,,,,,,,,,,,,,,,,,,Integrated,Intel UHD Graphics 630,,,,,256 GB,,,,,,,,,,,,Latitude 5310,,,,,Windows 11 Pro,,,,,,,,,,,,8 GB,,,,,,13 Inches,,,,,,,,,,,
Lenovo ThinkBook 16 G8 16" WUXGA IPS Core 5 210H 16GB 512GB SSD WiFi 6E Windows 11 Pro Laptop,"$1,109.00",https://www.amazon.com.au/Lenovo-ThinkBook-WUXGA-Windows-Laptop/dp/B0F6MYL5SL/ref=sr_1_169,,,,,,,Lenovo,,Intel Core 5,2.2 GHz,,,,,,,,,,,,,,,,,,,Integrated,,,,,,512 GB,,,,,,,,,,,,ThinkBook 16 G8,,,,,Windows 11 Pro,,,,,,,,,,,,16 GB,,,,,,16 Inches,,,,,Numeric Keypad,,,,,,
"HP 2022 Stream 14"" HD BrightView Laptop, Intel Celeron N4020 Processor, 16GB RAM, 64GB SSD, Intel HD Graphics, 720p Webcam, 1 Year Office 365, Pink, Win 11, 32GB Snowbell USB Card",$395.20,https://www.amazon.com.au/HP-Stream-BrightView-Processor-Graphics/dp/B0C4P29ZXH/ref=sr_1_170,,,,,,,HP,,Celeron N,,Pink,,,,,,,,,,,,,,,,,,Integrated,,,,,,64 GB,,,,,,,,,,,,HP Stream,,,,,Windows 11,,,,,,,,,,,,16 GB,,,,,,14 Inches,,,,,HD Audio,,,,,,
"MSI Thin 15 B13UC-2623AU Gaming Laptop, 15"" FHD 144Hz Display, Raptor Lake i7-13620H Processor, NVIDIA GeForce RTX 3050, DDR IV 8GB*2 RAM, 512GB SSD, Windows11 Home, Cosmos Gray","$1,895.00",https://www.amazon.com.au/MSI-Thin-15-B13UC-2623AU-15-6-Inch/dp/B0DG8Q5CNV/ref=sr_1_171,,,,,,,MSI,,,,Cosmos Gray,,,,,,,,,,,,,,,,,,NVIDA RTX 3050,NVIDIA GeForce RTX 3050,,,,,512 GB,,,,,,,,,,,,Thin 15 B13UC-2623AU,,,,,Windows 11 Home,,,,,,,,,,,,16 GB,,,,,,15.6 Inches,,,,,"Backlit Keyboard, Lightweight",,,,,,
Dell Latitude 5320 13.3" FHD i5-1135G7 8GB 256GB SSD Windows 11 (Renewed),$439.00,https://www.amazon.com.au/Dell-Latitude-i5-1135G7-Touchscreen-Windows/dp/B0D3HJ5X1K/ref=sr_1_172,,,,,,,Dell,,Intel Core i5-1135G7,,Black,,,,,,,,,,,,,,,,,,Integrated,,,,,,256 GB,,,,,,,,,,,,Dell Latitude 5320,,,,,Windows 11 Home,,,,,,,,,,,,8 GB,,,,,,13.3 Inches,,,,,touchscreen,,,,,,
Dell Latitude 7400 Intel i7 8665U 1.90GHz 16GB RAM 256GB SSD 14" Win 11 (Renewed),$305.00,https://www.amazon.com.au/Latitude-Intel-8665U-1-90GHz-Renewed/dp/B0CBCH32FG/ref=sr_1_173,,,,,,,DELL,,Core i7-870,1.9 GHz,,,,,,,,,,,,,,,,,,,Integrated,,,,,SSD,256 GB,,,,,,,,,,,,Latitude,,,,,Windows 11,,,,,,,,,,,,16 GB,,,,,,14 Inches,,,,,,,,,,,
"acer Chromebook Plus 14"" FHD Touchscreen Laptop, Intel i3-N305 Processor, 8GB LPDDR5 RAM, 672GB Storage (512GB SSD+160GB Docking Station Set), Intel UHD Graphics, Wi-Fi 6E, Chrome OS, Gray",$657.08,https://www.amazon.com.au/Chromebook-Touchscreen-i3-N305-Processor-Graphics/dp/B0D6RC72S4/ref=sr_1_174,,,,,,,acer,,Core i3,,Gray,,,,,,,,,,,,,,,,,,Integrated,,,,,,512 GB,,,,,,,,,,,,Acer Chromebook,,,,,Chrome OS,,,,,,,,,,,,8 GB,,,,,,14 Inches,,,,,Anti Glare Coating,,,,,,
"HP 2023 HP Laptop 14s-dq5141TU, 14"", 512GB SSD/16GB RAM, Intel Core i7-1255U",$439.00,https://www.amazon.com.au/HP-Laptop-14s-dq5141TU-512GB-i7-1255U/dp/B0CYDVDTYN/ref=sr_1_172,,,,,,,HP,,Intel Core i7,4.7,Jet Black,,,,,,,,,,,,,,,,,,Integrated,,,,,,512 GB,,,,,,,,,,,,HP Laptop 14s-dq5141TU,,,,,Windows 11,,,,,,,,,,,,16 GB,,,,,,14,,,,,,,,,,,
Asus ExpertBook P1 15.6" 1080p i5-13420H 16GB 512GB SSD WiFi 6 Windows 11 Pro Laptop,"$1,109.00",https://www.amazon.com.au/ExpertBook-1080p-i5-13420H-Windows-Laptop/dp/B0FBLVT3KG/ref=sr_1_173,,,,,,,ASUS,,Core i5,3.4 GHz,,,,,,,,,,,,,,,,,,,Integrated,,,,,SSD,,,,,,2 Kilograms,,,,,,,ExpertBook P1,,,,,Windows 11 Pro,,,,,,,,,,,,16 GB,,,,,,15.6 Inches,,,,,,,,,,,
Microsoft Surface Laptop 3-13.5" Touch Screen Intel Core i7 10th Generation 1065G7 16GB RAM 256GB SSD Windows 11 Notebook PC (Renewed),$895.00,https://www.amazon.com.au/Microsoft-Surface-Generation-Windows-Notebook/dp/B0F8CN4JPC/ref=sr_1_174,,,,,,,Microsoft,,Intel Core i7,1.3 GHz,,,,,,,,,,,,,,,,,,,Integrated,,,,,,256 GB,,,,,,,,,,,,SURFACELAPTOP3-I710TH-16G256GE,,,,,Windows 11,,,,,,,,,,,,16 GB,,,,,,13.5 Inches,,,,,Backlit Keyboard,,,,,,
"Lenovo Yoga 7 2-in-1 14IML9 Laptop, 14"" + Digital Pen, 512GB/16GB RAM, Intel Core Ultra 5 125H, Storm Grey","$1,498.00",https://www.amazon.com.au/Lenovo-14IML9-Laptop-Digital-512GB/dp/B0CVRT979V/ref=sr_1_175,,,,,,,Lenovo,,None,,Storm Grey,,,,,,,,,,,,,,,,,,Integrated,,,,,,512 GB,,,,,,,,,,,,Yoga 7i 2-in-1,,,,,Windows 11 Home,,,,,,,,,,,,16 GB,,,,,,14 Inches,,,,,Backlit Keyboard,,,,,,
"Lenovo 14"" OLED IdeaPad 5 2-in-1 Laptop: AI QC Xplus 16GB, 1TB SSD 2-in-1 Copilot + PC (83GH000RAU)","$1,398.00",https://www.amazon.com.au/Lenovo-OLED-IdeaPad-Laptop-83GH000RAU/dp/B0DGX7XTZF/ref=sr_1_176,,,,,,,Lenovo,,Snapdragon X Plus,,Gray,,,,,,,,,,,,,,,,,,Integrated,,,,,,1 TB,,,,,,,,,,,,IdeaPad 5 2-in-1,,,,,Windows 11 Home,,,,,,,,,,,,16 GB,,,,,,14 Inches,,,,,"Anti Glare Coating, Backlit Keyboard, Fingerprint Reader, HD Audio, Memory Card Slot",,,,,,
Asus TUF Gaming F15 15.6" 1080p IPS-Level 144Hz i7-13620H GeForce RTX 4060 16GB 512GB SSD WiFi 6 Windows 11 Home Gaming Laptop,"$1,639.00",https://www.amazon.com.au/Gaming-IPS-Level-i7-13620H-GeForce-Windows/dp/B0FF9GMRT3/ref=sr_1_177,,,,,,,ASUS,,Core i7,2.4 GHz,,,,,,,,,,,,,,,,,,,Dedicated,NVIDIA GeForce RTX 4060,,,,SSD,,,,,,,,,,,,,TUF Gaming F15,,,,,Windows 11 Home,,,,,,,,,,,,16 GB,,,,,,15.6 Inches,,,,,,,,,,,
ASUS Vivobook 16 Lifestyle Laptop. 16.0" WUXGA Display. Snapdragon X X1 26 100 Processor (up to 2.97GHz) Qualcomm Hexagon NPU up to 45TOPS. LPDDR5X 16GB RAM. 512GB PCIe 4.0 SSD. Wi-Fi 6E. Win 11 Home,"$1,109.00",https://www.amazon.com.au/ASUS-Vivobook-Lifestyle-Snapdragon-Processor/dp/B0CRS45SP5/ref=sr_1_178,,,,,,,ASUS,,Snapdragon,,Quiet Blue,,,,,,,,,,,,,,,,,,Integrated,,,,,,512 GB,,,,,,,,,,,,F1607QA-MB082W,,,,,Windows 11 Home,,,,,,,,,,,,16 GB,,,,,,16 Inches,,,,,"Anti Glare Coating, Backlit Keyboard, Lightweight",,,,,,
"Lenovo ThinkBook 14 G8 Business Laptop, 14"" WUXGA IPS Anti-Glare Display, Intel Core 5 210H, 16GB RAM, 512GB SSD, WiFi 6E, Windows 11 Pro, Secure & Reliable Professional Notebook","$1,398.00",https://www.amazon.com.au/Lenovo-ThinkBook-Laptop-WUXGA-Windows/dp/B0F23N3WQ7/ref=sr_1_179,,,,,,,Lenovo,,Core i5,2.2 GHz,,,,,,,,,,,,,,,,,,,Integrated,,,,,,512 GB,,,,,,,,,,,,ThinkBook 14 G8,,,,,Windows 11 Pro,,,,,,,,,,,,16 GB,,,,,,14 Inches,,,,,"WiFi 6E, Windows 11 Pro",,,,,,
Acer Predator Helios Neo 14 Gaming Laptop | 14.5" WQXGA+ IPS 165Hz Display | AI-Powered | Intel Core Ultra 9 Processor 185H | NVIDIA GeForce RTX 4070 | 16GB LPDDR5X | 1TB Gen 4 SSD | PHN14-51-90NF,"$3,661.79",https://www.amazon.com.au/Predator-Display-AI-Powered-Processor-PHN14-51-90NF/dp/B0D3M4HN2G/ref=sr_1_180,,,,,,,acer,,Core i9,,Black,,,,,,,,,,,,,,,,,,Dedicated,,,,,,1 TB,,,,,,,,,,,,Predator Helios Neo 14 PHN14-51-90NF,,,,,Windows 11 Home,,,,,,,,,,,,16 GB,,,,,,14.5 Inches,,,,,Backlit Keyboard,,,,,,
"HP Pavilion Plus 16"" Laptop, 2.5K Display, Intel Core Ultra 7 155H Processor, 16GB RAM, 1TB SSD, Intel Iris Xe Graphics, Windows 11, Sleek & Lightweight Design, Long Battery Life, Silver, B22Z7PA","$2,199.00",https://www.amazon.com.au/HP-Pavilion-Processor-Graphics-Lightweight/dp/B0DTJRJG6M/ref=sr_1_181,,,,,,,HP,,Intel Core Ultra 7,4.8,Silver,,,,,,,,,,,,,,,,,,Integrated,,,,,,1 TB,,,,,,,,,,,,Pavilion Plus,,,,,Windows 11 Home,,,,,,,,,,,,32 GB,,,,,,16,,,,,,,,,,,
"HP Probook 430 G7 13.3"""" Core i5 10th Generation 10210U 32GB RAM 1TB M.2 SSD Windows 11 Slim Laptop PC with USB-C (Renewed), HP430G7-I510TH-32GB1TB",$415.00,https://www.amazon.com.au/HP-Probook-Generation-Windows-HP430G7-I510TH-32GB1TB/dp/B0CW9BTTQ6/ref=sr_1_182,,,,,,,HP,,Intel Core i5,,Silver,,,,,,,,,,,,,,,,,,Integrated,Intel HD Graphics,,,,,1 TB,,,,,,,,,,,,ProBook,,,,,Windows 11,,,,,,,,,,,,32 GB,,,,,,13.3 Inches,,,,,,,,,,,
HP ProBook 460 G11 16" WUXGA IPS Ultra 7 155U 16GB RAM 512GB SSD AI Boost WiFi 6E W11P Laptop,"$1,239.00",https://www.amazon.com.au/HP-ProBook-WUXGA-Ultra-Laptop/dp/B0DQW3F5K1/ref=sr_1_183,,,,,,,HP,,Intel Core Ultra 7,4.8 GHz,,,,,,,,,,,,,,,,,,,Integrated,,,,,,512 GB,,,,,,,,,,,,ProBook 460 G11,,,,,Windows 11 Pro,,,,,,,,,,,,16 GB,,,,,,16 Inches,,,,,Advanced Security and AI Boost,,,,,,
ASUS TUF Gaming F15 Laptop. 15.6" FHD Display. Intel Core i5-11260H Processor 2.9 GHz (up to 4.4 GHz). NVIDIA GeForce RTX 2050 Laptop GPU. DDR4 16GB RAM. 512GB PCIe 3.0 SSD. Wi-Fi 6. Win 11 Home.,"$1,499.00",https://www.amazon.com.au/ASUS-Laptop-Display-i5-11260H-Processor/dp/B0DKSWX4X7/ref=sr_1_187,,,,,,,ASUS,,Intel Core i5,,Graphite Black,,,,,,,,,,,,,,,,,,Dedicated,,,,,,512 GB,,,,,,,,,,,,FX506HF-HN078W,,,,,Windows 11 Home,,,,,,,,,,,,16 GB,,,,,,16 Inches,,,,,High End Gaming Laptop,,,,,,
Microsoft Surface Laptop 4-13.5" Touch Screen Intel Core i7 11th Generation 1165G7 16GB RAM 500GB SSD Windows 11 Notebook PC (Renewed),"$3,499.00",https://www.amazon.com.au/Microsoft-Surface-Generation-Windows-Notebook/dp/B0F8CWYHB9/ref=sr_1_188,,,,,,,Microsoft,Intel,Intel Core i7,2.8 GHz,,,,,,,,,,,,,,,,,,,,,,,,SSD,500 GB,,,,,,,,,,,,SURFACELAPTOP4-I711TH-16G500GE,,,,,Windows 11,,,,,,,,4,,,,,,,,,,13.5 Inches,,,,,,,,,,,
Asus Vivobook 16x 16 WUXGA IPS 144Hz i5-13420H RTX 3050 16GB 512GB SSD WiFi 6E Windows 11 Home Laptop,$312.00,https://www.amazon.com.au/Vivobook-WUXGA-i5-13420H-Windows-Laptop/dp/B0F7R9CW63/ref=sr_1_189,,,,,,,ASUS,,Intel Core i5,,Black,,,,,,,,,,,,,,,,,,Dedicated,,,,,,512 GB,,,,,,,,,,,,Vivobook 16X,,,,,Windows 11 Home,,,,,,,,,,,,16 GB,,,,,,16 Inches,,,,,"Ergonomic Keyboard, Improved Thermal Performance, Wide Touchpad",,,,,,
HP ProBook 460 G11 4G LTE 16" WUXGA IPS Ultra 5 125U 16GB RAM 512GB SSD AI Boost WiFi 6E W11P Laptop,"$1,379.00",https://www.amazon.com.au/HP-ProBook-WUXGA-Ultra-Laptop/dp/B0DR1SKDS8/ref=sr_1_190,,,,,,,HP,,Intel Core Ultra 5,4.3 GHz,,,,,,,,,,,,,,,,,,,Integrated,,,,,SSD,,,,,,1.74 Kilograms,,,,,,,ProBook 460 G11,,,,,Windows 11 Pro,,,,,,,,,,,,16 GB,,,,,,16 Inches,,,,,,,,,,,
"ASUS Vivobook Go Laptop, 14.0-inch, Windows 11 Home, Intel Celeron N4500 Processor, 128GB SSD, 4GB RAM, Intel® HD Graphics, Black, E410KA-EK217WS",$799.00,https://www.amazon.com.au/ASUS-Vivobook-14-0-inch-Processor-E410KA-EK217WS/dp/B0C2Z142PQ/ref=sr_1_191,,,,,,,ASUS,,Celeron N,,Black,,,,,,,,,,,,,,,,,,Integrated,,,,,,128 GB,,,,,,,,,,,,Vivobook Go,,,,,Windows 11 Home,,,,,,,,,,,,4 GB,,,,,,14 Inches,,,,,Anti Glare Coating,,,,,,
HP Probook 450 G7 15" Core i5 10th Generation 10210U 32GB RAM 2TB M.2 SSD Windows 11 Slim Laptop PC (Renewed),$945.00,https://www.amazon.com.au/HP-Elitebook-Generation-Windows-Renewed/dp/B0C46RR5FR/ref=sr_1_192,,,,,,,HP,,Intel Core i5,4.2 GHz,,,,,,,,,,,,,,,,,,,Integrated,Intel HD Graphics,,,,,2 TB,,,,,,,,,,,,HP-440G7I510TH-32GB2TB,,,,,Windows 11,,,,,,,,,,,,32 GB,,,,,,15 Inches,,,,,,,,,,,
Lenovo IdeaPad Slim 3X 15Q8X10 15.3" WUXGA Display Co-Pilot+ SD X X1-26-100 16GB 512GB SSD WiFi6 Win11H Luna Grey 83N30007AU,$848.00,https://www.amazon.com.au/Lenovo-IdeaPad-Co-Pilot-X1-26-100-83N30007AU/dp/B0F2F6JXG2/ref=sr_1_193,,,,,,,Lenovo,,Snapdragon X,3 GHz,Luna Grey,,,,,,,,,,,,,,,,,,Integrated,,,,,,,,,,,,,,,,,,IdeaPad Slim 3,,,,,Windows 11 Home,,,,,,,,,,,,16 GB,,,,,,15.3 Inches,,,,,"Backlit Keyboard, HD Audio, Numeric Keypad",,,,,,
HP ZBook Firefly G11 14" WUXGA IPS Touch Ultra 5 125H 16GB RAM 512GB SSD AI Boost WiFi 6E W11P Workstation Laptop,"$2,499.00",https://www.amazon.com.au/HP-ZBook-Firefly-Workstation-Laptop/dp/B0F37JPC1D/ref=sr_1_194,,,,,,,HP,,Intel Core Ultra 5,4.5 GHz,,,,,,,,,,,,,,,,,,,Integrated,,,,,SSD,,,,,,1.41 Kilograms,,,,,,,ZBook Firefly G11,,,,,Windows 11 Pro,,,,,,,,,,,,16 GB,,,,,,14 Inches,,,,,,,,,,,
"Apple MacBook Air (15-inch, Apple M3 chip with 8-core CPU and 10-core GPU, 16GB Unified Memory, 512GB) - Midnight","$2,197.00",https://www.amazon.com.au/Apple-2024-MacBook-15-inch-Laptop/dp/B0CX27FXGV/ref=sr_1_195,,,,,,,Apple,,Apple M3,,Midnight,,,,,,,,,,,,,,,,,,Integrated,,,,,,512 GB,,,,,,,,,,,,MacBook Air,,,,,Mac OS,,,,,,,,,,,,8 GB,,,,,,15 Inches,,,,,Backlit Keyboard,,,,,,
Lenovo ThinkBook 14 G9 IAL 14" WUXGA IPS Ultra 7 255H 32GB 512GB SSD AI Boost WiFi 6E W11P Laptop,"$1,299.00",https://www.amazon.com.au/Lenovo-ThinkBook-WUXGA-Ultra-Laptop/dp/B0FDPSYGXN/ref=sr_1_196,,,,,,,Lenovo,,Intel Core Ultra 7,2.5 GHz,,,,,,,,,,,,,,,,,,,Integrated,,,,,SSD,512 GB,,,,,,,,,,,,ThinkBook 14 G8,,,,,Windows 11 Pro,,,,,,,,,,,,32 GB,,,,,,14 Inches,,,,,,,,,,,
"SAMSUNG 15.6"" Galaxy Book4 Edge Business Laptop, Copilot + AI PC Computer, Snapdragon X Plus Processor, Live Captions, FHD LED Anti-Glare Display, Long-Lasting Battery, 2024 Version, NP754XQA-KB2US","$1,590.00",https://www.amazon.com.au/Snapdragon-Processor-Anti-Glare-Long-Lasting-NP754XQA-KB2US/dp/B0DGLYQZQK/ref=sr_1_197,,,,,,,SAMSUNG,,Snapdragon X Plus,,Sapphire Blue,,,,,,,,,,,,,,,,,,Integrated,,,,,,512 GB,,,,,,,,,,,,Galaxy Book4 Edge,,,,,Windows 11 Pro,,,,,,,,,,,,16 GB,,,,,,15.6 Inches,,,,,Numeric Keypad,,,,,,
"MSI Katana 15 B13VFK-2238AU Gaming Laptop, 15"" FHD 144Hz Display, Raptor Lake i5-13420H Processor, NVIDIA GeForce RTX 4060, DDR V 8GB*2 RAM, 512GB SSD, Windows11 Home, Black","$1,799.00",https://www.amazon.com.au/MSI-Katana-15-B13VFK-2238AU-15-6-Inch/dp/B0DG8QDGRJ/ref=sr_1_198,,,,,,,MSI,,Snapdragon X Plus,4.9 GHz,Black,,,,,,,,,,,,,,,,,,NVIDA RTX 4060,,,,,,512 GB,,,,,,,,,,,,Katana 15 B13VFK-2238AU,,,,,Windows 11 Home,,,,,,,,,,,,16 GB,,,,,,15.6 Inches,,,,,"Backlit Keyboard, Lightweight",,,,,,
"ERAZER Major X20 Gaming Laptop - Intel Core i7, 16GB RAM, 1TB SSD, NVIDIA GeForce RTX 4070, 16"", 2560x1600 QHD+ Display (240hz) - RGB Mechanical Backlit Keyboard (Intel Core i7 / 16GB RAM / 1TB SSD)","$1,599.00",https://www.amazon.com.au/ERAZER-Major-X20-Gaming-Laptop/dp/B0DF79PMCT/ref=sr_1_196,,,,,,,ERAZER,,Intel Core i7,,Black,,,,,,,,,,,,,,,,,,Dedicated,NVIDIA GeForce RTX 4070,,,,,1 TB,,,,,,,,,,,,Major X20,,,,,Windows 11 Home,,,,,,,,,,,,16 GB,,,,,,16 Inches,,,,,,,,,,,
Asus Vivobook 18 18.4" WUXGA IPS 144Hz Ryzen 7 260 16GB 1TB SSD WiFi 6 Windows 11 Home Laptop,"$1,109.00",https://www.amazon.com.au/Vivobook-WUXGA-144Hz-Windows-Laptop/dp/B0FL1XNG7V/ref=sr_1_197,,,,,,,ASUS,,AMD Ryzen 7,3.8 GHz,,,,,,,,,,,,,,,,,,,Integrated,,,,,SSD,,,,,,3 Kilograms,,,,,,,Vivobook 18,,,,,Windows 11 Home,,,,,,,,,,,,16 GB,,,,,,18 Inches,,,,,,,,,,,
HP ProBook 440 G11 4G LTE 14" WUXGA IPS Touch Ultra 7 155U 16GB RAM 512GB SSD AI Boost WiFi 6E W11P Laptop,"$1,449.00",https://www.amazon.com.au/HP-ProBook-WUXGA-Touch-Laptop/dp/B0DT91HJ87/ref=sr_1_198,,,,,,,HP,,Intel Core Ultra 7,4.8 GHz,,,,,,,,,,,,,,,,,,,Integrated,,,,,SSD,,,,,,1.39 Kilograms,,,,,,,ProBook 440 G11,,,,,Windows 11 Pro,,,,,,,,,,,,16 GB,,,,,,14 Inches,,,,,,,,,,,
"Asus Zenbook 14 Slim Portable Laptop,14"" 2.8K OLED Display, i7-13700H Processor, 16GB RAM 512GB SSD, WiFi 6E, Windows 11 Home, Up to 18 Hours Battery Life (UX3402VA-KN519W)","$2,099.00",https://www.amazon.com.au/ASUS-Zenbook-Display-i7-13700H-Windows/dp/B0FBR691GX/ref=sr_1_199,,,,,,,ASUS,,Core i7,5 GHz,,,,,,,,,,,,,,,,,,,Integrated,,,,,SSD,512 GB,,,,,,,,,,,,Zenbook 14,,,,,Windows 11 Home,,,,,,,,,,,,16 GB,,,,,,14 Inches,,,,,,,,,,,
ASUS Zenbook Duo Dual 14" OLED 3K 120Hz Touchscreen Laptop Intel Core Ultra 7 255H 32GB RAM 1TB SSD Inkwell Gray,"$3,368.04",https://www.amazon.com.au/ASUS-Zenbook-Touchscreen-Ultra-Inkwell/dp/B0DT83FKMQ/ref=sr_1_200,,,,,,,ASUS,,Intel Core Ultra 7,4.5 GHz,Gray,,,,,,,,,,,,,,,,,,Integrated,,,,,,1 TB,,,,,,,,,,,,Zenbook DUO,,,,,Windows 11 Home,,,,,,,,,,,,32 GB,,,,,,14 Inches,,,,,,,,,,,
Asus TUF Gaming A15 Laptop 15.6" FHD IPS-Level 144Hz Ryzen 7 7435HS GeForce RTX 4050 16GB 512GB SSD WiFi 6 Windows 11 Home,"$1,499.00",https://www.amazon.com.au/Gaming-Laptop-IPS-Level-GeForce-Windows/dp/B0FBM3QB5B/ref=sr_1_201,,,,,,,ASUS,,Ryzen 7,3.1 GHz,,,,,,,,,,,,,,,,,,,Dedicated,NVIDIA GeForce RTX 4050,,,,SSD,,,,,,,,,,,,,TUF Gaming A15,,,,,Windows 11 Home,,,,,,,,,,,,16 GB,,,,,,15.6 Inches,,,,,,,,,,,
"Alienware Gaming Laptop 16 QHD+ Display, Intel Core 7-240H Series 2, 32 GB DDR5 RAM, 1 TB SSD, NVIDIA GeForce RTX 5060 8 GB GDDR7, Windows 11 Home","$2,099.25",https://www.amazon.com.au/Alienware-Gaming-Display-GeForce-Windows/dp/B0FJML8FHM/ref=sr_1_202,,,,,,,Alienware,,Intel Core 7,2.5 GHz,,,,,,,,,,,,,,,,,,,Dedicated,NVIDIA GeForce RTX 5060,,,,,1 TB,,,,,,,,,,,,Dell Alienware Aurora Ac16250 Gaming Laptop,,,,,Windows 11 Home,,,,,,,,,,,,32 GB,,,,,,16 Inches,,,,,,,,,,,
HP ProBook 440 G11 4G LTE 14" WUXGA IPS Ultra 5 125U 16GB RAM 512GB SSD AI Boost WiFi 6E W11P Laptop,"$1,139.00",https://www.amazon.com.au/HP-ProBook-WUXGA-Ultra-Laptop/dp/B0DQWK9NS4/ref=sr_1_203,,,,,,,HP,,Intel Core Ultra 5,,black or silver,,,,,,,,,,,,,,,,,,Integrated,,,,,,512 GB,,,,,,,,,,,,ProBook 440 G11,,,,,Windows 11 Pro,,,,,,,,,,,,16 GB,,,,,,14 Inches,,,,,"Advanced Security Features, AI Boost",,,,,,
Acer Aspire 15P A15-51P-36YK Laptop,$589.28,https://www.amazon.com.au/Acer-Aspire-15P-A15-51P-36YK-Laptop/dp/B0D4CK5LW3/ref=sr_1_204,,,,,,,acer,,Core i3,1.2 GHz,Silver,,,,,,,,,,,,,,,,,,Integrated,,,,,,,,,,,,,,,,,,Aspire 15P,,,,,Windows 11 Home,,,,,,,,,,,,8 GB,,,,,,15.6 Inches,,,,,"Anti Glare Coating, Numeric Keypad",,,,,,
"SAMSUNG 15.6” Galaxy AI Book4 Edge PC Laptop Computer, Snapdragon X Plus Processor, Live Captions, FHD LED Anti-Glare Display, Long-Lasting Battery, 2024 Version, NP750XQA-KB2US","$2,463.85",https://www.amazon.com.au/Snapdragon-Processor-Anti-Glare-Long-Lasting-NP750XQA-KB2US/dp/B0D9P7Z33B/ref=sr_1_205,,,,,,,SAMSUNG,,Qualcomm Snapdragon S4 MSM8270,,Sapphire Blue,,,,,,,,,,,,,,,,,,Integrated,,,,,,512 GB,,,,,,,,,,,,Galaxy Book4 Edge,,,,,Windows 11 Home,,,,,,,,,,,,16 GB,,,,,,15.6 Inches,,,,,Numeric Keypad,,,,,,
Lenovo IdeaPad 5 2-in-1 14Q8X9 Co-Pilot+ 14" WUXGA OLED Touch Display SD X X1-26-100 16GB 512GB SSD WiFi 7 Luna Grey Win11H 83GH0039AU,"$1,359.00",https://www.amazon.com.au/Lenovo-IdeaPad-Co-Pilot-X1-26-100-83GH0039AU/dp/B0F2F75ZFL/ref=sr_1_206,,,,,,,Lenovo,,Snapdragon X,3 GHz,Luna Grey,,,,,,,,,,,,,,,,,,Integrated,,,,,,,,,,,,,,,,,,IdeaPad 5 2-in-1,,,,,Windows 11 Home,,,,,,,,,,,,16 GB,,,,,,14 Inches,,,,,"Backlit Keyboard, Fingerprint Reader, HD Audio, Lightweight",,,,,,
HP ProBook 460 G11 4G LTE 16" WUXGA IPS Ultra 7 155U 16GB RAM 512GB SSD AI Boost WiFi 6E W11P Laptop,"$1,589.00",https://www.amazon.com.au/HP-ProBook-WUXGA-Ultra-Laptop/dp/B0DQVZDC3M/ref=sr_1_207,,,,,,,HP,,Intel Core Ultra 7,4.8 GHz,,,,,,,,,,,,,,,,,,,Integrated,,,,,SSD,,,,,,1.74 Kilograms,,,,,,,ProBook 460 G11,,,,,Windows 11 Pro,,,,,,,,,,,,16 GB,,,,,,16 Inches,,,,,,,,,,,
